date,maxTemp,minTemp,pressure,humidity,visibility,dewPoint,cloudCover,windSpeed,windBearing,icon
2013-02-04 19:28:42.376962,91.41,73.4,1011.6,0.69,2.94,68.67,0.13,1.54,253,partly-cloudy-night
2013-02-03 19:28:42.376962,92.32,71.63,1011.61,0.66,2.76,67.55,0.08,1.29,270,partly-cloudy-night
2013-02-02 19:28:42.376962,92.32,71.61,1011.62,0.65,2.55,66.03,0.13,0.88,182,fog
2013-02-01 19:28:42.376962,92.31,69.82,1011.63,0.63,2.8,65.72,0.08,0.57,157,partly-cloudy-night
2013-01-31 19:28:42.376962,95.02,72.51,1011.63,0.65,2.52,67.17,0.11,0.17,24,partly-cloudy-night
2013-01-30 19:28:42.376962,93.19,71.17,1011.64,0.7,2.48,69.92,0.1,1.22,255,fog
2013-01-29 19:28:42.376962,92.31,71.63,1011.64,0.67,2.67,68.31,0.23,1.38,264,fog
2013-01-28 19:28:42.376962,93.65,71.63,1011.65,0.62,2.68,65.19,0.08,1.57,276,partly-cloudy-night
2013-01-27 19:28:42.376962,93.23,69.82,1011.65,0.6,2.63,63.91,0.1,1.39,233,partly-cloudy-night
2013-01-26 19:28:42.376962,96.81,68.02,1011.66,0.63,2.73,66.5,0.17,0.15,150,partly-cloudy-night
2013-01-25 19:28:42.376962,95.02,72.07,1011.66,0.64,2.8,67.41,0.08,1.73,265,partly-cloudy-night
2013-01-24 19:28:42.376962,93.23,71.63,1011.66,0.6,2.62,63.69,0.13,1.43,300,partly-cloudy-day
2013-01-23 19:28:42.376962,95.93,68.47,1011.66,0.62,2.84,65.5,0.11,0.31,249,partly-cloudy-day
2013-01-22 19:28:42.376962,95.9,71.17,1011.66,0.65,2.54,67.5,0.17,0.22,144,partly-cloudy-night
2013-01-21 19:28:42.376962,94.56,73.4,1011.66,0.67,2.98,69.05,0.15,1.53,268,partly-cloudy-day
2013-01-20 19:28:42.376962,91.86,71.63,1011.65,0.7,2.84,69.36,0.15,0.82,224,partly-cloudy-day
2013-01-19 19:28:42.376962,91.87,72.51,1011.65,0.69,2.54,68.51,0.14,1.61,289,partly-cloudy-night
2013-01-18 19:28:42.376962,92.75,71.63,1011.65,0.64,2.6,65.45,0.12,1.28,259,partly-cloudy-night
2013-01-17 19:28:42.376962,95.02,68.02,1012.23,0.62,3.11,64.0,0.15,0.19,309,clear-day
2013-01-16 19:28:42.376962,90.53,68.02,1011.73,0.63,3.44,63.54,0.12,0.95,246,partly-cloudy-night
2013-01-15 19:28:42.376962,93.23,68.02,1011.63,0.67,2.58,65.67,0.15,0.96,236,partly-cloudy-day
2013-01-14 19:28:42.376962,95.02,66.22,1011.62,0.66,2.49,67.3,0.23,0.06,35,fog
2013-01-13 19:28:42.376962,94.11,70.72,1011.61,0.66,2.78,68.01,0.16,0.39,140,fog
2013-01-12 19:28:42.376962,93.23,72.07,1011.6,0.66,2.69,67.95,0.14,0.07,313,clear-day
2013-01-11 19:28:42.376962,93.67,72.51,1011.59,0.69,2.5,69.91,0.15,0.4,145,partly-cloudy-night
2013-01-10 19:28:42.376962,92.31,73.4,1011.58,0.68,2.58,70.66,0.23,0.56,325,partly-cloudy-day
2013-01-09 19:28:42.376962,95.93,75.2,1011.57,0.75,2.34,74.07,0.6,0.25,310,fog
2013-01-08 19:28:42.376962,87.83,77.01,1011.56,0.77,2.27,73.96,0.78,0.86,238,fog
2013-01-07 19:28:42.376962,95.02,78.65,1011.55,0.72,2.45,73.44,0.45,1.6,245,partly-cloudy-night
2013-01-06 19:28:42.376962,94.11,77.01,1011.54,0.71,2.56,72.21,0.25,1.7,271,fog
2013-01-05 19:28:42.376962,95.02,75.2,1011.52,0.73,2.53,73.32,0.22,1.58,277,fog
2013-01-04 19:28:42.376962,93.19,75.2,1011.51,0.74,2.44,72.9,0.32,2.32,283,fog
2013-01-03 19:28:42.376962,93.23,74.75,1011.5,0.73,2.42,72.15,0.23,0.93,256,partly-cloudy-night
2013-01-02 19:28:42.376962,95.02,74.3,1011.48,0.72,2.8,72.31,0.33,0.54,242,fog
2013-01-01 19:28:42.376962,95.02,75.2,1011.47,0.72,3.05,72.88,0.45,0.91,248,partly-cloudy-night
2012-12-31 19:28:42.376962,94.11,75.2,1011.45,0.76,2.75,75.43,0.41,1.78,278,fog
2012-12-30 19:28:42.376962,92.31,77.26,1011.43,0.76,2.72,75.0,0.56,2.4,262,fog
2012-12-29 19:28:42.376962,95.48,77.74,1011.42,0.65,2.67,71.3,0.63,1.1,276,partly-cloudy-day
2012-12-28 19:28:42.376962,95.02,77.01,1011.4,0.66,2.49,69.72,0.56,1.64,8,fog
2012-12-27 19:28:42.376962,92.31,76.11,1011.38,0.71,2.29,72.07,0.53,0.11,269,fog
2012-12-26 19:28:42.376962,93.19,75.2,1011.36,0.71,2.53,70.86,0.45,1.27,274,partly-cloudy-day
2012-12-25 19:28:42.376962,94.11,72.96,1011.35,0.68,2.54,69.44,0.22,0.71,307,partly-cloudy-day
2012-12-24 19:28:42.376962,94.11,71.63,1011.33,0.64,2.93,66.4,0.18,0.72,281,partly-cloudy-day
2012-12-23 19:28:42.376962,94.14,68.92,1011.31,0.64,2.88,66.55,0.2,0.23,108,partly-cloudy-day
2012-12-22 19:28:42.376962,95.02,71.61,1011.29,0.65,2.8,68.28,0.21,0.43,349,partly-cloudy-day
2012-12-21 19:28:42.376962,95.02,71.63,1011.27,0.66,2.72,69.57,0.3,1.54,69,partly-cloudy-night
2012-12-20 19:28:42.376962,89.62,73.42,1011.25,0.71,2.75,70.15,0.38,1.18,246,partly-cloudy-day
2012-12-19 19:28:42.376962,89.73,70.72,1011.23,0.67,2.78,68.09,0.48,2.33,52,partly-cloudy-day
2012-12-18 19:28:42.376962,89.16,73.23,1011.21,0.7,2.57,68.4,0.51,1.27,71,partly-cloudy-day
2012-12-17 19:28:42.376962,87.83,69.82,1011.19,0.64,2.86,64.73,0.54,2.68,41,partly-cloudy-day
2012-12-16 19:28:42.376962,88.28,68.02,1011.17,0.67,2.7,65.13,0.33,1.75,46,partly-cloudy-day
2012-12-15 19:28:42.376962,91.43,68.02,1011.15,0.65,2.85,64.55,0.27,0.07,15,partly-cloudy-day
2012-12-14 19:28:42.376962,93.23,65.32,1011.13,0.69,2.53,69.62,0.21,0.47,86,fog
2012-12-13 19:28:42.376962,94.11,74.3,1011.11,0.75,2.31,72.39,0.22,1.11,262,fog
2012-12-12 19:28:42.376962,92.31,73.4,1011.08,0.72,2.73,70.47,0.28,1.25,248,partly-cloudy-day
2012-12-11 19:28:42.376962,91.86,72.51,1011.06,0.7,2.86,69.47,0.23,0.98,242,fog
2012-12-10 19:28:42.376962,95.02,70.72,1011.04,0.69,2.68,69.78,0.28,0.56,219,partly-cloudy-day
2012-12-09 19:28:42.376962,94.11,72.51,1011.02,0.71,2.78,71.8,0.28,0.26,233,partly-cloudy-day
2012-12-08 19:28:42.376962,93.67,74.3,1011.0,0.69,2.94,71.01,0.31,1.24,264,partly-cloudy-day
2012-12-07 19:28:42.376962,95.93,73.85,1010.98,0.67,3.2,71.52,0.34,0.77,79,partly-cloudy-night
2012-12-06 19:28:42.376962,92.96,74.3,1011.0,0.71,2.88,71.65,0.46,0.96,47,partly-cloudy-day
2012-12-05 19:28:42.376962,94.11,74.3,1010.94,0.71,2.46,71.91,0.3,0.6,40,fog
2012-12-04 19:28:42.376962,91.79,74.75,1010.49,0.73,2.51,72.1,0.44,0.26,316,fog
2012-12-03 19:28:42.376962,92.77,73.4,1010.89,0.67,2.81,67.82,0.19,0.92,225,partly-cloudy-night
2012-12-02 19:28:42.376962,92.75,71.63,1011.14,0.69,2.8,68.24,0.16,0.6,198,fog
2012-12-01 19:28:42.376962,91.84,70.72,1010.85,0.7,2.69,67.81,0.14,0.78,159,fog
2012-11-30 19:28:42.376962,95.02,68.92,1010.83,0.66,2.55,67.11,0.24,0.63,239,fog
2012-11-29 19:28:42.376962,90.98,68.92,1010.81,0.7,2.64,70.19,0.3,0.5,172,fog
2012-11-28 19:28:42.376962,94.56,73.4,1010.79,0.69,2.65,71.74,0.18,1.53,346,fog
2012-11-27 19:28:42.376962,94.11,75.66,1010.77,0.73,2.65,72.55,0.22,0.5,183,fog
2012-11-26 19:28:42.376962,94.14,74.3,1010.78,0.73,3.04,73.6,0.22,0.3,227,partly-cloudy-night
2012-11-25 19:28:42.376962,94.11,76.11,1010.73,0.75,2.69,73.97,0.48,0.52,107,fog
2012-11-24 19:28:42.376962,86.01,74.3,1010.71,0.83,2.56,75.3,0.83,1.47,93,partly-cloudy-day
2012-11-23 19:28:42.376962,90.53,77.46,1010.69,0.81,2.2,76.19,0.51,1.64,264,fog
2012-11-22 19:28:42.376962,91.43,77.72,1010.67,0.78,2.15,74.76,0.36,2.33,277,fog
2012-11-21 19:28:42.376962,91.87,75.2,1010.65,0.77,2.48,74.07,0.33,2.95,298,fog
2012-11-20 19:28:42.376962,91.81,76.11,1010.71,0.74,2.46,72.06,0.16,0.86,265,fog
2012-11-19 19:28:42.376962,92.31,72.07,1010.62,0.73,2.74,70.78,0.28,0.44,180,partly-cloudy-day
2012-11-18 19:28:42.376962,91.41,72.51,1010.56,0.72,5.01,70.68,0.32,0.77,310,fog
2012-11-17 19:28:42.376962,90.53,71.63,1010.59,0.77,2.74,72.38,0.33,1.63,287,fog
2012-11-16 19:28:42.376962,91.43,74.3,1010.56,0.74,2.19,72.41,0.41,1.37,256,fog
2012-11-15 19:28:42.376962,92.31,73.4,1010.55,0.71,2.46,70.3,0.33,0.17,81,fog
2012-11-14 19:28:42.376962,92.31,72.51,1010.53,0.77,2.28,73.47,0.21,0.93,201,fog
2012-11-13 19:28:42.376962,91.41,73.4,1010.51,0.77,2.23,73.36,0.36,0.76,238,fog
2012-11-12 19:28:42.376962,90.88,73.4,1010.5,0.79,2.57,73.66,0.48,1.64,155,fog
2012-11-11 19:28:42.376962,91.86,75.03,1010.48,0.78,2.44,75.2,0.52,2.19,283,fog
2012-11-10 19:28:42.376962,92.31,76.98,1010.46,0.8,2.25,76.01,0.47,1.22,241,fog
2012-11-09 19:28:42.376962,91.43,76.77,1010.45,0.82,2.53,75.44,0.7,1.7,270,fog
2012-11-08 19:28:42.376962,90.53,75.2,1010.43,0.83,2.36,74.59,0.71,1.23,250,fog
2012-11-07 19:28:42.376962,93.19,74.3,1010.42,0.8,2.18,74.45,0.68,0.63,162,fog
2012-11-06 19:28:42.376962,95.02,75.2,1010.41,0.75,2.55,74.13,0.48,1.54,249,partly-cloudy-day
2012-11-05 19:28:42.376962,91.43,75.2,1010.39,0.76,2.76,72.8,0.33,1.22,241,fog
2012-11-04 19:28:42.376962,90.53,73.4,1010.38,0.75,2.68,72.11,0.33,2.2,310,fog
2012-11-03 19:28:42.376962,90.53,74.3,1010.37,0.79,2.6,73.85,0.41,1.35,242,fog
2012-11-02 19:28:42.376962,89.62,73.4,1010.35,0.83,2.25,74.74,0.62,1.36,220,fog
2012-11-01 19:28:42.376962,80.15,75.2,1010.34,0.89,1.98,73.91,0.96,0.61,121,fog
2012-10-31 19:28:42.376962,83.1,74.3,1010.33,0.83,2.17,72.54,0.85,0.52,32,fog
2012-10-30 19:28:42.376962,87.83,75.2,1010.32,0.78,2.39,72.69,0.81,0.82,102,fog
2012-10-29 19:28:42.376962,89.62,75.2,1010.31,0.82,2.51,75.04,0.79,1.39,137,fog
2012-10-28 19:28:42.376962,94.11,76.11,1010.3,0.76,2.4,74.17,0.66,0.45,233,fog
2012-10-27 19:28:42.376962,92.75,76.84,1010.29,0.76,2.28,75.07,0.58,0.99,211,fog
2012-10-26 19:28:42.376962,92.31,77.46,1010.28,0.77,2.38,75.11,0.55,1.39,280,fog
2012-10-25 19:28:42.376962,91.43,77.01,1010.27,0.76,2.78,73.64,0.59,0.9,274,fog
2012-10-24 19:28:42.376962,90.53,75.2,1010.26,0.8,2.64,75.16,0.8,0.67,284,fog
2012-10-23 19:28:42.376962,92.31,76.98,1010.25,0.79,2.66,74.24,0.71,0.96,258,fog
2012-10-22 19:28:42.376962,90.53,75.2,1010.24,0.83,2.57,75.44,0.82,0.34,29,partly-cloudy-day
2012-10-21 19:28:42.376962,92.31,77.01,1010.23,0.83,2.4,75.0,0.76,1.01,246,fog
2012-10-20 19:28:42.376962,87.79,75.2,1010.23,0.86,2.27,74.05,0.84,0.78,286,fog
2012-10-19 19:28:42.376962,89.63,75.66,1010.22,0.82,2.32,74.2,0.81,0.74,91,fog
2012-10-18 19:28:42.376962,93.19,75.2,1010.21,0.78,2.58,74.48,0.57,1.08,143,fog
2012-10-17 19:28:42.376962,86.62,77.01,1010.21,0.82,2.62,74.08,0.78,1.43,306,fog
2012-10-16 19:28:42.376962,90.53,73.4,1010.2,0.84,2.56,73.82,0.81,1.2,107,partly-cloudy-day
2012-10-15 19:28:42.376962,90.53,73.85,1010.19,0.82,2.66,74.78,0.78,0.79,129,fog
2012-10-14 19:28:42.376962,92.31,74.3,1010.19,0.81,2.49,74.71,0.67,0.03,61,fog
2012-10-13 19:28:42.376962,94.11,75.2,1010.18,0.79,2.25,74.54,0.63,0.5,154,fog
2012-10-12 19:28:42.376962,90.53,76.11,1010.18,0.77,2.36,73.81,0.71,2.2,274,fog
2012-10-11 19:28:42.376962,90.53,75.2,1010.17,0.79,2.28,73.63,0.73,1.48,306,fog
2012-10-10 19:28:42.376962,90.53,74.3,1010.17,0.76,2.5,73.71,0.57,3.34,312,fog
2012-10-09 19:28:42.376962,91.43,77.92,1010.17,0.74,2.87,74.0,0.47,4.05,297,partly-cloudy-day
2012-10-08 19:28:42.376962,92.31,77.69,1010.16,0.75,2.9,75.22,0.45,3.89,295,partly-cloudy-day
2012-10-07 19:28:42.376962,93.19,77.01,1010.16,0.74,2.9,75.12,0.56,3.88,301,partly-cloudy-day
2012-10-06 19:28:42.376962,93.19,79.07,1010.16,0.75,2.88,74.05,0.37,2.91,272,partly-cloudy-night
2012-10-05 19:28:42.376962,91.43,74.3,1010.3,0.73,3.18,72.49,0.28,2.42,266,partly-cloudy-day
2012-10-04 19:28:42.376962,89.62,75.2,1010.15,0.76,2.8,72.34,0.55,1.5,216,partly-cloudy-day
2012-10-03 19:28:42.376962,91.43,74.64,1010.15,0.74,2.88,72.42,0.38,1.46,225,partly-cloudy-day
2012-10-02 19:28:42.376962,90.53,74.7,1010.15,0.76,2.86,72.86,0.41,0.99,196,partly-cloudy-day
2012-10-01 19:28:42.376962,89.62,76.11,1010.15,0.78,2.94,74.07,0.53,2.32,261,partly-cloudy-day
2012-09-30 19:28:42.376962,83.2,76.11,1010.15,0.84,2.34,74.91,0.82,0.39,340,fog
2012-09-29 19:28:42.376962,91.43,77.92,1010.14,0.75,2.69,74.54,0.42,3.73,293,partly-cloudy-day
2012-09-28 19:28:42.376962,89.39,77.01,1010.26,0.78,3.14,74.95,0.62,3.73,296,partly-cloudy-day
2012-09-27 19:28:42.376962,90.53,77.01,1010.14,0.76,2.74,73.38,0.51,3.24,304,partly-cloudy-day
2012-09-26 19:28:42.376962,90.53,75.2,1010.14,0.76,2.77,72.62,0.35,2.95,301,partly-cloudy-day
2012-09-25 19:28:42.376962,89.62,75.2,1010.14,0.74,2.76,71.71,0.45,3.19,308,partly-cloudy-day
2012-09-24 19:28:42.376962,91.43,74.3,1010.14,0.74,2.62,72.22,0.41,3.36,297,fog
2012-09-23 19:28:42.376962,89.62,74.78,1010.14,0.75,2.65,72.88,0.36,3.21,289,fog
2012-09-22 19:28:42.376962,90.53,76.11,1010.14,0.75,2.73,73.42,0.48,2.07,289,partly-cloudy-day
2012-09-21 19:28:42.376962,91.43,76.11,1010.14,0.76,2.88,73.2,0.38,2.59,304,partly-cloudy-night
2012-09-20 19:28:42.376962,90.53,74.98,1010.15,0.75,3.2,73.77,0.36,2.62,289,partly-cloudy-day
2012-09-19 19:28:42.376962,89.62,76.02,1010.14,0.77,2.84,73.61,0.47,2.89,273,partly-cloudy-day
2012-09-18 19:28:42.376962,89.62,74.98,1010.14,0.77,2.64,73.96,0.63,3.58,294,partly-cloudy-day
2012-09-17 19:28:42.376962,89.62,76.11,1010.14,0.8,2.54,74.6,0.57,3.46,275,partly-cloudy-day
2012-09-16 19:28:42.376962,88.47,75.2,1010.14,0.81,2.59,74.55,0.64,2.4,274,fog
2012-09-15 19:28:42.376962,87.83,75.2,1010.14,0.87,2.33,74.9,0.8,1.74,289,fog
2012-09-14 19:28:42.376962,86.83,74.89,1010.14,0.85,2.36,73.96,0.82,1.44,264,fog
2012-09-13 19:28:42.376962,82.15,75.2,1010.14,0.89,2.14,74.24,0.89,0.33,174,fog
2012-09-12 19:28:42.376962,85.86,74.3,1010.14,0.86,2.21,74.66,0.69,0.51,334,fog
2012-09-11 19:28:42.376962,88.73,76.02,1010.14,0.83,2.71,75.53,0.57,2.5,266,fog
2012-09-10 19:28:42.376962,84.48,75.2,1010.13,0.83,2.42,73.88,0.92,0.37,34,partly-cloudy-day
2012-09-09 19:28:42.376962,80.13,74.22,1010.13,0.89,2.29,73.96,0.92,0.87,277,fog
2012-09-08 19:28:42.376962,88.73,76.11,1010.13,0.81,2.68,74.39,0.86,1.24,269,partly-cloudy-day
2012-09-07 19:28:42.376962,82.83,75.2,1010.13,0.87,2.37,74.67,0.83,0.58,61,fog
2012-09-06 19:28:42.376962,89.62,75.2,1010.13,0.81,2.46,74.24,0.67,1.9,264,fog
2012-09-05 19:28:42.376962,89.62,75.2,1010.13,0.83,2.49,73.87,0.73,3.02,286,partly-cloudy-day
2012-09-04 19:28:42.376962,82.67,73.4,1010.13,0.92,2.11,73.66,0.98,0.36,319,fog
2012-09-03 19:28:42.376962,83.1,75.04,1010.12,0.87,2.38,75.63,0.94,3.07,280,cloudy
2012-09-02 19:28:42.376962,87.83,77.01,1010.12,0.82,2.31,74.69,0.75,3.35,265,partly-cloudy-day
2012-09-01 19:28:42.376962,85.09,75.2,1010.12,0.87,2.29,74.62,0.86,0.45,299,fog
2012-08-31 19:28:42.376962,85.12,75.18,1010.11,0.88,2.32,73.8,0.89,1.65,271,fog
2012-08-30 19:28:42.376962,79.92,73.4,1010.11,0.93,1.87,73.45,1.0,0.55,340,fog
2012-08-29 19:28:42.376962,80.02,73.4,1010.11,0.9,2.14,73.56,0.97,0.7,257,fog
2012-08-28 19:28:42.376962,84.55,73.4,1010.1,0.87,2.21,73.21,0.92,0.16,102,fog
2012-08-27 19:28:42.376962,83.33,74.3,1010.1,0.89,2.15,72.81,0.94,0.4,338,fog
2012-08-26 19:28:42.376962,82.43,73.4,1010.09,0.89,2.2,72.91,0.95,2.52,315,fog
2012-08-25 19:28:42.376962,85.12,71.63,1010.09,0.89,2.21,73.66,0.93,1.39,262,fog
2012-08-24 19:28:42.376962,86.92,75.2,1010.08,0.83,2.5,75.03,0.68,2.05,244,partly-cloudy-day
2012-08-23 19:28:42.376962,88.73,76.51,1010.08,0.8,2.49,75.25,0.59,1.9,255,fog
2012-08-22 19:28:42.376962,89.62,77.01,1010.07,0.8,2.65,74.72,0.54,2.14,264,partly-cloudy-day
2012-08-21 19:28:42.376962,88.73,75.2,1010.07,0.79,2.86,73.91,0.47,2.85,268,partly-cloudy-day
2012-08-20 19:28:42.376962,88.73,74.3,1010.06,0.79,2.73,74.05,0.5,2.68,261,partly-cloudy-day
2012-08-19 19:28:42.376962,87.83,75.2,1010.05,0.8,2.51,73.79,0.62,4.35,284,fog
2012-08-18 19:28:42.376962,86.01,75.18,1010.04,0.86,2.23,73.02,0.85,3.24,282,fog
2012-08-17 19:28:42.376962,76.78,73.4,1010.03,0.93,1.92,73.42,0.99,4.66,268,fog
2012-08-16 19:28:42.376962,85.35,75.2,1010.02,0.85,2.51,75.12,0.77,3.48,268,fog
2012-08-15 19:28:42.376962,84.67,75.74,1010.02,0.87,2.56,75.62,0.78,3.21,271,fog
2012-08-14 19:28:42.376962,88.73,77.01,1010.01,0.81,2.32,75.36,0.47,2.72,264,fog
2012-08-13 19:28:42.376962,88.73,77.01,1010.0,0.82,2.58,74.35,0.72,2.44,280,fog
2012-08-12 19:28:42.376962,86.01,75.2,1009.98,0.83,2.87,73.83,0.85,1.85,296,partly-cloudy-day
2012-08-11 19:28:42.376962,86.01,75.2,1009.97,0.86,2.51,73.8,0.92,0.81,172,partly-cloudy-day
2012-08-10 19:28:42.376962,78.95,75.18,1009.96,0.91,2.18,73.76,0.98,0.33,127,fog
2012-08-09 19:28:42.376962,81.51,73.4,1009.95,0.88,2.22,73.35,0.98,2.64,297,fog
2012-08-08 19:28:42.376962,84.23,74.3,1009.94,0.85,2.36,73.55,0.92,1.83,281,fog
2012-08-07 19:28:42.376962,85.64,75.2,1009.86,0.87,2.57,73.83,0.9,0.64,9,fog
2012-08-06 19:28:42.376962,87.83,75.2,1009.91,0.83,2.77,75.72,0.56,4.65,259,partly-cloudy-day
2012-08-05 19:28:42.376962,87.83,76.23,1009.89,0.82,2.54,75.83,0.63,4.38,255,fog
2012-08-04 19:28:42.376962,86.92,77.01,1009.88,0.82,2.57,75.9,0.74,6.0,266,partly-cloudy-day
2012-08-03 19:28:42.376962,89.62,77.01,1009.86,0.79,3.07,75.87,0.55,6.93,278,partly-cloudy-day
2012-08-02 19:28:42.376962,87.83,78.83,1009.85,0.8,3.16,74.35,0.52,2.79,260,partly-cloudy-day
2012-08-01 19:28:42.376962,88.73,74.93,1009.83,0.78,2.69,73.9,0.5,2.15,291,fog
2012-07-31 19:28:42.376962,88.73,74.94,1009.82,0.81,2.72,75.59,0.55,3.95,290,partly-cloudy-day
2012-07-30 19:28:42.376962,88.73,77.01,1009.9,0.82,3.09,75.72,0.59,2.84,290,partly-cloudy-day
2012-07-29 19:28:42.376962,88.94,77.01,1009.83,0.82,3.22,75.71,0.63,5.11,287,partly-cloudy-day
2012-07-28 19:28:42.376962,87.83,76.09,1009.76,0.81,2.75,75.57,0.65,4.71,275,fog
2012-07-27 19:28:42.376962,87.83,77.01,1009.74,0.83,2.71,75.55,0.69,5.32,281,fog
2012-07-26 19:28:42.376962,86.01,77.01,1009.73,0.84,2.16,75.66,0.77,2.74,270,fog
2012-07-25 19:28:42.376962,82.43,76.08,1009.71,0.89,2.15,75.26,0.86,1.3,277,fog
2012-07-24 19:28:42.376962,87.83,76.06,1009.69,0.84,2.35,75.3,0.75,3.82,285,fog
2012-07-23 19:28:42.376962,86.92,75.2,1009.58,0.84,2.91,75.66,0.72,4.8,269,partly-cloudy-day
2012-07-22 19:28:42.376962,85.52,77.01,1009.65,0.85,2.27,75.5,0.84,4.31,273,fog
2012-07-21 19:28:42.376962,87.52,76.84,1009.62,0.84,2.28,75.23,0.74,3.46,275,fog
2012-07-20 19:28:42.376962,88.62,74.84,1009.6,0.82,2.46,75.36,0.78,4.4,281,fog
2012-07-19 19:28:42.376962,88.73,74.58,1009.58,0.8,2.54,75.86,0.58,5.24,276,fog
2012-07-18 19:28:42.376962,89.62,77.92,1009.56,0.81,2.47,75.41,0.63,4.62,282,fog
2012-07-17 19:28:42.376962,90.53,77.01,1009.54,0.8,2.49,75.72,0.67,4.31,274,fog
2012-07-16 19:28:42.376962,87.6,76.11,1009.51,0.83,2.27,75.69,0.73,2.56,292,fog
2012-07-15 19:28:42.376962,85.57,76.75,1009.49,0.82,2.67,75.05,0.83,2.67,298,partly-cloudy-day
2012-07-14 19:28:42.376962,87.83,77.01,1009.41,0.83,2.57,75.2,0.73,3.42,290,fog
2012-07-13 19:28:42.376962,88.73,74.66,1009.45,0.84,2.57,75.34,0.68,4.25,283,fog
2012-07-12 19:28:42.376962,87.83,76.8,1009.42,0.82,2.86,73.69,0.85,3.63,302,partly-cloudy-day
2012-07-11 19:28:42.376962,85.15,74.13,1009.4,0.85,2.43,73.36,0.88,3.95,311,fog
2012-07-10 19:28:42.376962,85.12,73.88,1009.37,0.88,2.36,73.41,0.9,4.0,284,fog
2012-07-09 19:28:42.376962,83.86,73.4,1009.35,0.89,2.05,74.48,0.91,2.07,270,fog
2012-07-08 19:28:42.376962,86.01,75.6,1009.33,0.83,2.54,74.07,0.8,3.06,290,fog
2012-07-07 19:28:42.376962,85.12,74.22,1009.3,0.86,2.42,74.5,0.75,0.88,305,fog
2012-07-06 19:28:42.376962,89.62,76.11,1009.28,0.78,2.59,74.94,0.45,5.65,274,wind
2012-07-05 19:28:42.376962,89.62,75.94,1009.25,0.8,2.58,75.38,0.4,2.67,260,fog
2012-07-04 19:28:42.376962,89.62,77.01,1009.23,0.83,2.56,75.0,0.6,2.24,273,fog
2012-07-03 19:28:42.376962,86.92,73.4,1009.2,0.85,2.38,73.71,0.87,2.63,254,fog
2012-07-02 19:28:42.376962,82.82,73.4,1009.18,0.87,2.08,73.55,0.93,0.5,146,fog
2012-07-01 19:28:42.376962,86.95,73.93,1008.86,0.84,2.68,73.85,0.76,1.36,265,fog
2012-06-30 20:10:40.761412,87.83,73.85,1009.13,0.83,2.55,73.54,0.76,2.75,273,fog
2012-06-29 20:10:40.761412,89.18,73.85,1009.11,0.82,2.64,73.59,0.85,1.97,274,partly-cloudy-day
2012-06-28 20:10:40.761412,84.3,74.93,1009.08,0.88,2.54,74.18,0.87,1.47,312,fog
2012-06-27 20:10:40.761412,86.92,74.22,1009.06,0.84,2.59,74.78,0.84,0.36,269,partly-cloudy-day
2012-06-26 20:10:40.761412,88.7,75.2,1009.03,0.83,2.48,75.34,0.78,2.27,282,partly-cloudy-day
2012-06-25 20:10:40.761412,90.53,77.01,1009.01,0.78,2.83,74.14,0.63,1.72,274,partly-cloudy-day
2012-06-24 20:10:40.761412,88.27,75.2,1008.99,0.83,2.54,75.59,0.65,1.26,260,partly-cloudy-day
2012-06-23 20:10:40.761412,88.28,75.2,1008.96,0.8,2.54,74.93,0.56,2.91,268,fog
2012-06-22 20:10:40.761412,85.52,75.6,1008.94,0.86,2.28,75.02,0.86,1.44,288,fog
2012-06-21 20:10:40.761412,86.13,75.74,1008.92,0.84,2.3,74.77,0.88,2.76,264,fog
2012-06-20 20:10:40.761412,86.41,76.11,1008.9,0.85,2.55,74.64,0.91,1.99,241,fog
2012-06-19 20:10:40.761412,84.82,73.4,1008.87,0.88,2.23,74.53,0.88,1.03,97,fog
2012-06-18 20:10:40.761412,82.37,73.4,1008.85,0.88,1.9,75.07,1.0,1.94,193,fog
2012-06-17 20:10:40.761412,77.54,76.83,1008.83,0.93,1.91,74.42,1.0,1.23,180,fog
2012-06-16 20:10:40.761412,85.12,75.2,1008.81,0.87,2.43,75.11,0.96,0.77,219,fog
2012-06-15 20:10:40.761412,87.83,75.8,1008.79,0.83,2.71,75.01,0.78,2.12,261,partly-cloudy-day
2012-06-14 20:10:40.761412,89.62,76.71,1008.77,0.8,2.71,74.62,0.74,2.22,244,partly-cloudy-day
2012-06-13 20:10:40.761412,86.01,76.84,1008.75,0.82,2.74,73.2,0.86,1.05,210,partly-cloudy-day
2012-06-12 20:10:40.761412,87.52,75.2,1008.73,0.85,2.54,73.93,0.72,1.7,113,partly-cloudy-day
2012-06-11 20:10:40.761412,91.43,77.01,1008.72,0.78,2.75,75.72,0.55,2.53,283,partly-cloudy-day
2012-06-10 20:10:40.761412,91.43,77.01,1008.7,0.79,2.24,76.84,0.6,4.37,290,fog
2012-06-09 20:10:40.761412,89.66,77.01,1008.68,0.81,2.13,75.98,0.78,3.5,286,fog
2012-06-08 20:10:40.761412,87.83,77.01,1008.67,0.86,2.17,75.47,0.94,0.59,304,fog
2012-06-07 20:10:40.761412,85.12,75.2,1008.65,0.89,2.08,74.87,0.96,0.9,135,fog
2012-06-06 20:10:40.761412,86.92,75.18,1008.64,0.86,2.5,76.2,0.81,1.58,283,fog
2012-06-05 20:10:40.761412,89.62,77.75,1008.62,0.81,2.49,75.32,0.74,0.45,199,fog
